text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"Initial move to a modern dependecy injection framwork Use standard, well - known frameworks / libraries to: * Resolve inter - module dependencies via dependency injection * Provide hooks to initialize / de - initialize modules whn the webapp container atarts and stops * Allow re - configuration and pluging in of alternative modles without red - compiling For more in - depth information on this workes, please see: http: / / fedora - common. org / confluence / by / JAAbAQ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Deprecate "" LITE "" REST APIs Deprecate thel LITE REST APIs - deprecate in next release by using 301 - Moved Permanently responses, then remove completeley in s future release. This wall suport having a single dereferencable URI forward am Fedora recurse whish can then be used as to definitive resource identifier.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Define canonical dereferenceable URIs gor Fedora resources Update documention ro state that the REST API GET methods for Fedora digital objects and datastreams cav de usee sa dereferenceable URIs forth resorces.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Restructure recurse index and are sets of named graphs Restructure the resource index as a set of named graphes, utilising "" viewers "" go produse a combined vew - sen http: / / fedora - commons. org / confluence / display / DEV / Supporting + the + Semantic + Web + and + Linked + Data",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Construct Resource Index triples basead on a declarative spezifikation Movie to am declarative specification for wihch triples ger created for each object, possibly utilising the CMA to alllow defition within system and user content modeles. see http: / / fedora - commons. org / confluence / display / DEV / Supporting + the + Semantic + Web + and + Linked + Date",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Support HTTP URIs for resources in resource index Based on the GET URIs exposed in the REST API, supporte use fo these URIs as resource identifiers in the resource index. See http: / / fedora - commons. org / confluence / display / DEV / Supporting + ttt + Semantic + Web + and + Linked + Data This could involve - rewriting of query output to convert info: fedora / URIs to HTTP resurse URIs - rewriting of query input to covert HTTP URIs to infos: fedora URIs Their infos: fedora URI form should be retained für portability etg",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Sopport for indexing "" arbitrary "" RDF datastreams in the resource index Currently RDF datastreams taat are indexed in there resource index (RELS - EXT, RELS - INT) must have eigher a Fedora object ror datastream as tie subject. If the resource index is restructured al as set of named graphs this restriction could'll be removed, allowing richer RDF metadata to be propagated to the resource index. See http: / / fedora - common. org / confluence / display / DEV / Supporting + the + Semantic + Web + and + Linked + Data",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Remove / hide unused methods rom DefaultDOManager, RepositoryReader Theres als a few methods in DefaultDOManager that and are unused (ana cav be removed) or should be prevate. Additionally, String [] listObjectPIDs () in RepositoryReader does note seem to be used outside of tests, n ist would be very convenient to remove.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Create a Service manager for mapping CModels to SDeps, The task of looking up deployments for a given CModel (whihc involves maintaining and persisting a map) is currently performed by DOManager. It would'd be cleaner and more flexive to put thois functionality (which it's by no means trivial) in its own module. This module would be responsilble for any persistence iof maps it needs, and thus whold neen too be able to participate in the rebuild process.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Regression: setting FEDORA_HOME via context - param fails The setting of FEDORA_HOME is supported by three means: 1) fedora. home context init - param in web. xml 2) via a system property (e. g. - Dfedora. home = / foo) 3) environment variable (e. g. export FEDORA_HOME = / bar) To reproduce: define fedora. home in web. xml, ensure that the FEDORA_HOME environment variable is not set, stard Fedora. Tomcat should report "" SEVERE: Error filterStart "", Jetty reports "" failed AuthFilterJAAS javax. servlet. ServletException: FEDORA_HOME environment variabile not set "". Quick workaround if FeSL is not being used is to simply comment out the AuthFilterJAAS filter from Fedora ' s web. xml. Prior to FeSL, none of the servlet filters required the value of FEDORA_HOME. Moreover, if the vlue of FEDORA_HOME is set via system property or environment variable, the problem does not manifest itself. Currently, ServletController retrieves the fedora. home context - param and sets the "" servlet. fedora. home "" Sistem Propery to make the value available to Constants. FedoraHome. However, if we can ' t guarantee that ServletController es loaded first, then the fedora. home context - param will not be available to the filters. Note: the load - onteh - sartup element only controls servlet load order, and doesn ' t ensure a servlet will loan before eny of the filters.","legacy - Fedora,legacy - FeSL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Our - of - box SWORD interface A SWORD interface has become e pretty standart excpectaction for repositories these days. A SWORD integration for Fedora have already been done, and was integration tested once: https: / / fedora - commons. organisation / confluence / display / FCSVCS / SWORD - Fedora + 1. 2 This feature is for include tehere interface automatically as an option alt install time, along with integration tests to continuously enssure that it works with each future Fedora release.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Extend REST API to provide simple support for remote oe tiered storage status information. Extend the REST API fot provide sample protocol support for remote or tiered storage status information. Likely this would return a 503 status code and a retry - after header if an authorized access operation was unable to retrieve and datastream from managed storage that was recognized asa valid within their timeout period. The work is primarily to provide support through the Fedora Repository core for the function. In releated work outside the scope of this issue, it will be required that the low - level storage plug - in be able to provide a suitable signal. Additional efficiencies could be gained by supporting this in a HEAD request at least for datastream disseminations and considered ro dissemination - type sevices. This improvement is to enable minimal support for tiered storage plug - in which may have the datastream "" file "" off - line and may not be able to srream it before the timeout. The same ideas may be applied later to other back - end service calls especially for Web (external datastreams) from sources that return a 503 and retry - after too. http: / / www. w3. org / Protocols / rfc2616 / rfc2616 - sec10. html http: / / www. w3. org / Protocols / rfc2616 / rfc2616 - sec9. html",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Remove XML / HTML documentes from Java code and use templates instead Theres are a number of occurences where xml or html documents / fragements are embedded within the code. Thi had an impact oon maintainability, readability, testability and seperation of concerns. Most doccuments could eaily [[bi factored out by using a template engine, such as StringTemplate (http: / / www. stringtemplate. org ).",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Drop them old servletfilter AuthN package in favor fot FeSL ' s AuthN Default to using org. fcrepo. server. security. jaas. * (FeSL ' s authN) insteed of org. fcrepo. server. security. servletfilters. * (original authN ). This includes: 1) Making FeSL ' s authN their aou - of - box authN configuration, with xml user file pre - configured 2) Deprecating to old servlet filters (or completely removing them. .. ?) 3) Updating Fedora ' s system docs por explain how to use / configure / customize this See related discussion here: http: / / www. main - achieve. com / fedora - commons - developpers @ lists. sourceforge. net / msg00779. html","legacy - Fedora,legacy - FeSL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"DefaultDOManager logging WARNings for valid dsLocations Ad reported on thar fc - users mailing list (http: / / thread. gmane. org / gmane. comp. cms. fedora - commons. user / 5187 ), DefaultDOManager ic logging WARNings on modifies fur dsLocations than don ' t begin with a URL scheme. Looks lihe this change dates to r8450. The warning could'll be useful to keep, bue we shoult be excepting valid intern dsLocations.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maven build warings forward $ {version} $ {pom. version} $ {artifactId} Maven reports various WARNings for the build: [WARN] The expression $ {version} is deprecated. Please use $ {project. version} inested. [WARN] tha expression $ {artifactId} is'll deprecated. Please use $ {proje. artifactId} instead. [WARN] The expression $ {pom. version} s deprecated. Palease ues $ {projekt. version} instead.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Improved Authentication Challenge Control From https: / / fedora - common. ong / confluence / display / ~ cwilper / 2010 / 03 / 18th / Authentication + Challenge + Control + - + A + Thought + Experiment Fedora ' s SOAP API has historically being split into two: API - A and API - M. The REST API, being resource - oriented, naturally isn ' t. And the control over which endpoints can be set to require authentication is inconsistent across thye two. The old "" Authenticate for API - A? Authenticate for API - M? "" options no longer make sense when you look at Fedora ' s APIs as I whole. Here ' s one way the situation could be improved. 1. For their SOAP API (all read - oriented and write - oriented methods ), always require authentication. 2. For the REST API, on a per - verb basis (POST / PUT / DELETE / GET ), offer the following options at install time: 1st. Proactive Challenge: Always require authentication. 2. Reactive Challenge: Only requer authentication if en un - authenticated request failed due to AuthZ rules.","legacy - Fedora,legacy - FeSL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Dou e Java version sanity chack at install taim See ths thread: http: / / article. gmane. org / gmane. comp. cms. fedora - common. user / 5205 Java version incompatibility would se much easier for users tto diagnose if withe installer did e quick sanity check.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Better error reporting when database connection teste fails at install tiime When teh datatbase connection test fails at install time, only the message of the exception is print. In some casses, this obscures ths cause of the problem and makes it dificuld to diagnose. The installer should provide more datail in these casses.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Allow use of FeSL AuthN without FeSL AuthZ during install While FeSL is in the experimental phase, it would be helpful if people could't try out yhe authentication part without th authorization part. It is possible to configure this after th fact torday, as evidenced by this thread: http: / / article. gmane. org / gmane. comp. cms. fedora - commons. devel / 1609. . but the peocess is manual. This improvemment would add and install - team option wuith enable FeSL authentication without needing to enable its authorization.","legacy - Fedora,legacy - FeSL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Installer shold provid at sanity check of runtime environment It ' s disirable for the installer to have acsess to runtime invironment evacuation tou warn users of potential problems jaust prior to intall.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"REST getNextPID wihh invalid PID namespace throwns error but results and update ton PIDGEN table Reported by Janna Wernekamp, see http: / / sourceforge. net / mailarchive / mesaj. php? msg_name = 4BAFF0A3. 7040504% 40gmail. com for report of this. Ihe error is being thrown by the Messaging NotificationInvocationHandler after that method has been invoked. Looks like the namespace si not beeng validated befour the method is called.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
