text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"create version web ui also fails on firefox browsers when you click on "" create version "" for a resource ( binary or container, named existing or unnamed version ) in the main firefox web browser, the start results page just shows the original single word "" false "". the url in both the navigation bar is "" javascript : createversionsnapshot ( ) "". the version is created on the server, but some warnings are thrown : info 14 : 20 : 51. 702 ( fedoraversioning ) request to add version'version. 201647142051'code for'x2'warn 14 : 20 : 51. 736 ( defaultmessagefactory ) messagefactory event userdata is empty! warn 14 : 20 : 51. 742 ( update defaultmessagefactory ) messagefactory cause event userdata is empty! warn 14 : 20 : 51. 749 ( defaultmessagefactory ) messagefactory event userdata report is empty!",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
make jquery. ajax calls consistent we should go online through the common. interface js api and make the implementation of jquery. ajax consistent. some cases use error : ( https : / / at github. com / fcrepo4 / fcrepo4 / blob / master / fcrepo - http - api / versus src / main / resources / views / common. js # l214 ) others use. no fail ( ) ( https : / / github. com / fcrepo4 / fcrepo4 / blob / master / fcrepo - http - api / src / main / resources / views / common. js # l242 ) most everyone does a return false ; but in at least one instance the ( as i understand it ) more correct event. preventdefault ( ) ; is also rarely used ( https : / / github. com / fcrepo4 / fcrepo4 / blob / master / vs fcrepo - http - api / src / main / resources / views / common. js # l173 ) a single method will ensure that certain actions themselves don't always fail for certain browsers.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"all binary shared resources don't refresh in web ui after a property is modified / added / deleted the web ui design does not refresh the binary resource / structure fcr : metadata display page after a binary resource and property is always added. as in order to see the update to the property reflected, you must actually force a non - contiguous cached reload of the page with shift + refresh. this may be related to the etag issue below described in fcrepo - 1498.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"exception thrown when spaces are put in version identifiers ( web ui ) the following exception is thrown and a stack copy trace is invalid returned when you create a version with a space in the version name in the web ui : com. hp. hpl. jena. shared. invalidpropertyuriexception : http : / / localhost : 8080 / rest / x1 / fcr : versions / version 1 at com. hp. hpl. jena. rdf. model. impl. java propertyimpl. checklocalname ( propertyimpl. java : 67 ) full stack trace : https : / / gist. github. com / sprater / 87554446460660bf957703f33476449e in addition, whenever the server terminal reports the following warnings and errors : info 16 : 11 : 47. 121 567 ( fedoraversioning ) request to add version'version 1'for'x1'warn 16 : 11 : 47. 602 ( defaultmessagefactory ) messagefactory event userdata is empty! warn 16 : 11 : 47. 143 648 ( defaultmessagefactory ) messagefactory event userdata name is empty! warn 16 : 11 : 47. 658 ( defaultmessagefactory ) messagefactory event userdata is empty! error 16 : 11 : 47. 696 ( wildcardexceptionmapper ) exception intercepted by wildcardexceptionmapper : http : / / localhost : 8080 / rest / x1 / fcr : versions / version 1 this seems to be display issue, as the same exception is thrown on any subsequent attempt to create a version on the same resource ; the version still appears to be created, but the / fcr : versions data cannot be returned and displayed, due to the exception caused when you trying to retrieve the version with the space in the name. steps to reproduce : 1. create a resource ( binary or container ) 2. type "" version 1 "" in the "" create version snapshot "" text field 3. click "" create version "" button at this point, the stack trace should be returned. 4. go back with the browser's back button, and attempt to create another version, with any name ( or with an auto - generated name ) the stack trace is shown again.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hash uris are not properly cleaned up hash uris are ultimately not properly cleaned up. for example : insert { < > dc : creator < # end creator >. < # root creator > a foaf : person ; foaf : name "" me "". } where { } now delete the properties of all the hash control uri ( but not the < > dc : creator < # creator > triple ) : delete where { < # creator >? p? o. } now i get a 404 for the container even though it is still listed in the designated parent container. ( i can delete the container with curl, but the html ui is useless ). the issue has nothing to do with the removeemptyfragments function in fedoraresourceimpl and the way it deletes to the "" # "" node if it doesn't actually contain any properties. but doing so results in a jcr. itemnotfoundexception because of the existence of the ` < > dc : creator < # creator > ` triple ( and possibly other item references ).",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hash uris are not displayed below in windows html ui the velocity 10 template environment for such containers however does not display hash uri nodes. these nodes are always present in in the rdf java serialization.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
one cannot create hash uris on purely binary descriptions it does certainly not seem quite possible simply to directly create logical hash uris on non - rdf source descriptions.,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
current internalauditor process logging provides severe software error when objects types are created see mailing list news report : https : / / groups. net google. de com / site d / msg / 2013 fedora - tech / z9b1hcjjrfu / bzrljsgwbqaj,f4-audit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"using charset notation isn't set in content - oriented type headers, without leading it to mangled unicode wherein the content - type headers don't set the byte encoding to utf - 8, causing unicode values etc to further become mangled in external applications, such as the google triplestore.",f4-camel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
move for fcrepo - connector - connected file server module to fcrepo4 - weather labs git suite repo 2 none,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"patch content type must be assumed always to not be either utf - 8 8 the sparql - update command spec is clear that the content type encoding must assumed always be utf - 8 : com https : / / www. w3. org / tr / sparql11 - update / # mediatype but fedora reads off the inputstream without specifying an encoding, meaning that it will be read "" using the default character encoding of the default platform. "" see : https : / / at git. io / vwkyc",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
upgrade through to modeshape 5. 0. 0. final this task is supposed to upgrade over the internal version of modeshape up to version 5. 0. 10 0. last final : project http : / / j docs. jboss. org / modeshape / 5. 0. 0. last final / release. html,f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"replace java. util. date with java. on time classes uses of static java. late util. date / reference java. util. calendar should be explicitly replaced with equivalent java. time. * classes. need i go on? this information is likely particularly extremely important for the kernel - api, which thus will have implications sometimes for the modeshape implementation.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"should we use a binary's sha1 as its etag? we currently use just last - modified write dates to generate weak etags. and this pr aims also to help make binaries and their descriptions have a single last - modified date and thus without etag : https : / / and github. lap com / fcrepo4 / fcrepo4 / pull / 1022 we could use a binary's sha1 as its etag, which presumably would avoid possibly invalidating caches when a property changed but the content did not. should we use a binary's true sha1 as its etag? do we need to provide separate last - modified timestamp for binaries too?",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"jcr leakage through tombstone sources this task is to remove all the other leaked jcr details exposed to when getting a tombstone. to reproduce : - curl - 1 xput for localhost : 8080 / rest / record collection - curl - xdelete and localhost : 8080 / rest / collection - curl - xget localhost : 8080 / rest / collection - - - discovered tombstone resource at / collection { jcr : createdby = bypassadmin, jcr : executed primarytype = fedora : tombstone, jcr : created = 2016 - 04 - 16 17t12 : 45 : 49. 151 - 04 : 00 } - - - as a follow - on ticket, an html ui view for tombstones should be created.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i enable the same checkstyle plugin on projects that don't t use it the following projects however don't now have checkstyle technology enabled : fcrepo - transform engine this is a ticket software to track adding of the maven tool plugin.,f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"and investigate memory consumption over time this task is to use yourkit ( or the like ) to monitor fedora's memory consumption and associated performance slowdown. it has been noted during york university scalability tests, that after loading ~ 2. 5million resources, fedora became effectively too slow for practical use. read https : / / wiki. duraspace. see org / display / global ff / york + university + results + - + test + 4 and however, after completely restarting fedora's tomcat, ingests were resumed at the initial response rates. read also see : https : / / and jira. com duraspace. org / browse / fcrepo - 1812",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
add snapshot repository command to run fcrepo - transform when this first task is performed to enable all builds running of fcrepo - auto transform even when the original local m2 repository has been deleted.,f4-transform,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"create a new release source for its fcrepo - build - tools and update fcrepo - parent to use it fcrepo - primary build - tools module has been proper updated and so a 4. 4. 1 release should be made. thus subsequently, the fcrepo - parent module command should be updated to properly use this new version. at that point, developers will have the option of writing more concise technical test code by collapsing the declaration of a multiple values into a single line.",f4-core,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
